VentaCodigo,FechaVenta,ClienteCodigo,ProductoCodigo,VendedorCodigo,SucursalCodigo,Canal,Cantidad,PrecioUnitario,CostoUnitario
VTA004085,2026-07-08,CLI0090,PROD0002,VEN010,SUC002,Presencial,5,441400,244600
VTA004086,2025-02-15,CLI0039,PROD0046,VEN006,SUC007,Web,7,605400,350100
VTA004087,2026-07-20,CLI0068,PROD0014,VEN016,SUC005,Presencial,1,58800,43300
VTA004088,2025-10-12,CLI0003,PROD0009,VEN008,SUC007,Web,4,852900,460200
VTA004089,2025-05-04,CLI0043,PROD0024,VEN003,SUC007,Web,12,762600,589700
VTA004090,2025-09-13,CLI0032,PROD0036,VEN017,SUC006,Presencial,9,555600,320100
VTA004091,2025-02-09,CLI0031,PROD0040,VEN013,SUC005,Web,12,225700,152400
VTA004092,2025-10-16,CLI0052,PROD0042,VEN009,SUC005,Presencial,3,395100,274000
VTA004093,2025-11-26,CLI0047,PROD0043,VEN014,SUC009,Telefónico,4,442600,355900
VTA004094,2026-06-26,CLI0096,PROD0011,VEN018,SUC010,Web,7,873000,681500
VTA004095,2026-01-19,CLI0023,PROD0045,VEN014,SUC006,Presencial,7,114800,91800
VTA004096,2025-08-04,CLI0055,PROD0033,VEN007,SUC008,Web,10,268000,174500
VTA004097,2026-04-15,CLI0017,PROD0008,VEN015,SUC009,Web,9,673200,393500
VTA004098,2025-02-13,CLI0097,PROD0045,VEN011,SUC006,Presencial,10,131400,94700
VTA004099,2025-10-17,CLI0008,PROD0002,VEN010,SUC007,Presencial,9,443800,235700
VTA004100,2025-12-15,CLI0059,PROD0039,VEN019,SUC002,Presencial,3,347100,209700
VTA004101,2025-02-07,CLI0024,PROD0041,VEN005,SUC003,Presencial,3,201300,142500
VTA004102,2025-02-04,CLI0036,PROD0020,VEN010,SUC003,Web,4,481400,413100
VTA004103,2025-06-03,CLI0059,PROD0042,VEN015,SUC007,Telefónico,4,401800,286400
VTA004104,2026-06-23,CLI0097,PROD0019,VEN016,SUC007,Telefónico,11,652400,478400
VTA004105,2025-10-09,CLI0023,PROD0005,VEN001,SUC004,Web,11,478200,309700
VTA004106,2025-01-21,CLI0005,PROD0009,VEN012,SUC006,Presencial,11,849100,459500
VTA004107,2025-07-24,CLI0077,PROD0025,VEN016,SUC009,Presencial,10,68500,59600
VTA004108,2025-09-21,CLI0072,PROD0002,VEN002,SUC004,Telefónico,1,465400,236300
VTA004109,2025-04-21,CLI0041,PROD0013,VEN016,SUC007,Web,8,518200,405400
VTA004110,2025-02-01,CLI0031,PROD0002,VEN001,SUC002,Presencial,12,436300,240400
VTA004111,2026-06-19,CLI0045,PROD0027,VEN001,SUC004,Presencial,3,101800,76700
VTA004112,2025-10-02,CLI0024,PROD0049,VEN016,SUC010,Presencial,1,336900,245600
VTA004113,2026-04-23,CLI0056,PROD0021,VEN005,SUC001,Web,1,879600,678400
VTA004114,2026-05-07,CLI0004,PROD0045,VEN007,SUC007,Web,3,120500,94600
VTA004115,2025-03-17,CLI0056,PROD0003,VEN016,SUC003,Telefónico,2,90100,61100
VTA004116,2026-02-11,CLI0019,PROD0019,VEN003,SUC003,Presencial,4,723800,468400
VTA004117,2025-09-18,CLI0014,PROD0038,VEN010,SUC007,Web,7,100300,58900
VTA004118,2026-03-05,CLI0031,PROD0002,VEN006,SUC005,Web,1,432300,238000
VTA004119,2025-10-16,CLI0058,PROD0002,VEN007,SUC008,Presencial,4,442900,241700
VTA004120,2026-06-14,CLI0027,PROD0031,VEN002,SUC005,Web,11,264400,199700
VTA004121,2025-01-26,CLI0051,PROD0032,VEN002,SUC005,Web,2,298300,187100
VTA004122,2026-05-20,CLI0024,PROD0025,VEN016,SUC010,Presencial,4,69400,60500
VTA004123,2025-07-06,CLI0027,PROD0021,VEN013,SUC001,Web,1,858400,666600
VTA004124,2026-04-25,CLI0039,PROD0042,VEN010,SUC004,Web,5,393900,280100
VTA004125,2025-11-25,CLI0066,PROD0036,VEN020,SUC007,Presencial,9,501800,312600
VTA004126,2025-12-12,CLI0035,PROD0028,VEN013,SUC009,Presencial,10,474800,268400
VTA004127,2025-01-17,CLI0044,PROD0001,VEN015,SUC007,Telefónico,2,437500,245500
VTA004128,2025-01-29,CLI0005,PROD0002,VEN010,SUC002,Presencial,11,440300,235800
VTA004129,2025-07-25,CLI0008,PROD0045,VEN016,SUC009,Web,10,114000,93200
VTA004130,2026-06-29,CLI0064,PROD0032,VEN017,SUC003,Presencial,2,321700,178600
VTA004131,2025-11-03,CLI0013,PROD0003,VEN012,SUC003,Presencial,11,85000,61200
VTA004132,2025-12-05,CLI0014,PROD0017,VEN011,SUC009,Web,5,224900,150000
VTA004133,2025-10-11,CLI0068,PROD0007,VEN006,SUC003,Web,12,582600,453200
VTA004134,2025-12-10,CLI0006,PROD0024,VEN017,SUC007,Presencial,6,685700,598100
VTA004135,2025-03-25,CLI0056,PROD0016,VEN018,SUC007,Web,2,133800,110100
VTA004136,2025-10-22,CLI0086,PROD0050,VEN016,SUC009,Web,2,282100,201700
VTA004137,2025-04-28,CLI0080,PROD0018,VEN007,SUC003,Web,1,183700,150000
VTA004138,2025-06-22,CLI0088,PROD0037,VEN015,SUC009,Presencial,2,235300,168000
VTA004139,2025-06-18,CLI0006,PROD0048,VEN009,SUC007,Web,3,19100,12900
VTA004140,2026-06-15,CLI0026,PROD0015,VEN003,SUC004,Web,11,166400,108400
VTA004141,2026-05-29,CLI0080,PROD0014,VEN005,SUC003,Presencial,12,59200,43600
VTA004142,2025-06-10,CLI0064,PROD0007,VEN013,SUC009,Presencial,10,580500,450800
VTA004143,2025-10-27,CLI0024,PROD0034,VEN016,SUC005,Presencial,6,543900,413600
VTA004144,2026-01-08,CLI0077,PROD0015,VEN007,SUC001,Web,10,162700,107700
VTA004145,2025-07-19,CLI0023,PROD0009,VEN017,SUC006,Web,8,844400,462400
VTA004146,2025-10-12,CLI0070,PROD0011,VEN003,SUC001,Web,3,833100,687400
VTA004147,2025-07-16,CLI0003,PROD0019,VEN005,SUC009,Presencial,4,732400,477800
VTA004148,2025-08-09,CLI0061,PROD0038,VEN013,SUC002,Presencial,9,98800,60300
VTA004149,2025-04-17,CLI0087,PROD0027,VEN013,SUC004,Presencial,4,110800,76200
VTA004150,2026-06-11,CLI0082,PROD0011,VEN003,SUC008,Telefónico,4,795400,684500
VTA004151,2025-01-05,CLI0098,PROD0026,VEN019,SUC007,Web,7,559600,392200
VTA004152,2026-07-22,CLI0057,PROD0017,VEN010,SUC001,Web,10,213000,149200
VTA004153,2025-03-24,CLI0025,PROD0033,VEN009,SUC008,Presencial,9,241800,176300
VTA004154,2025-05-23,CLI0079,PROD0014,VEN008,SUC006,Web,9,60100,42700
VTA004155,2025-08-04,CLI0084,PROD0018,VEN016,SUC001,Web,6,200000,150700
VTA004156,2026-06-12,CLI0079,PROD0035,VEN013,SUC004,Presencial,6,739500,458200
VTA004157,2025-09-26,CLI0030,PROD0008,VEN016,SUC009,Presencial,4,647200,381600
VTA004158,2025-05-11,CLI0096,PROD0010,VEN002,SUC008,Web,9,335100,233600
VTA004159,2025-09-18,CLI0093,PROD0044,VEN020,SUC002,Telefónico,4,794900,605600
VTA004160,2026-07-12,CLI0032,PROD0021,VEN006,SUC010,Web,2,800800,649100
VTA004161,2025-04-22,CLI0079,PROD0030,VEN015,SUC007,Web,12,596300,447100
VTA004162,2025-03-11,CLI0055,PROD0032,VEN015,SUC004,Presencial,2,310600,181200
VTA004163,2026-06-07,CLI0010,PROD0011,VEN013,SUC007,Telefónico,12,907400,676800
VTA004164,2026-05-16,CLI0047,PROD0012,VEN001,SUC004,Web,9,415700,275800
VTA004165,2025-06-13,CLI0023,PROD0041,VEN014,SUC001,Web,8,203600,141000
VTA004166,2026-06-09,CLI0025,PROD0011,VEN001,SUC008,Presencial,3,860200,676500
VTA004167,2026-04-30,CLI0059,PROD0045,VEN012,SUC008,Presencial,7,115000,93300
VTA004168,2026-05-17,CLI0074,PROD0044,VEN010,SUC007,Web,9,738900,605600
VTA004169,2025-10-12,CLI0070,PROD0006,VEN016,SUC006,Presencial,6,286400,186600
VTA004170,2025-06-25,CLI0066,PROD0042,VEN012,SUC002,Presencial,12,402200,280200
VTA004171,2026-04-13,CLI0037,PROD0035,VEN008,SUC009,Web,2,704600,460400
VTA004172,2025-12-05,CLI0051,PROD0029,VEN004,SUC002,Presencial,8,621400,414300
VTA004173,2025-07-05,CLI0071,PROD0029,VEN015,SUC004,Presencial,4,620000,428700
VTA004174,2026-07-01,CLI0082,PROD0036,VEN002,SUC008,Telefónico,12,557100,313700
VTA004175,2025-10-31,CLI0078,PROD0018,VEN007,SUC001,Presencial,11,211400,150400
VTA004176,2026-01-18,CLI0002,PROD0036,VEN001,SUC001,Web,3,535800,321500
VTA004177,2026-01-24,CLI0011,PROD0037,VEN009,SUC010,Presencial,8,227900,161300
VTA004178,2026-04-08,CLI0070,PROD0027,VEN008,SUC005,Web,11,103000,76400
VTA004179,2025-02-19,CLI0024,PROD0003,VEN004,SUC008,Web,2,86400,60400
VTA004180,2026-01-09,CLI0063,PROD0008,VEN017,SUC006,Presencial,11,628600,379300
VTA004181,2025-05-09,CLI0003,PROD0028,VEN018,SUC005,Web,7,471700,267800
VTA004182,2026-05-03,CLI0099,PROD0033,VEN006,SUC004,Web,1,265500,168400
VTA004183,2026-01-05,CLI0021,PROD0039,VEN011,SUC001,Web,6,324200,218300
VTA004184,2026-03-26,CLI0091,PROD0014,VEN006,SUC008,Web,1,60700,43500
VTA004185,2025-11-11,CLI0049,PROD0048,VEN012,SUC007,Presencial,11,19000,12900
VTA004186,2026-03-27,CLI0037,PROD0046,VEN011,SUC009,Presencial,2,528800,352100
VTA004187,2025-10-24,CLI0023,PROD0006,VEN018,SUC007,Telefónico,11,281000,183800
VTA004188,2025-04-16,CLI0029,PROD0018,VEN004,SUC008,Web,2,186700,147100
VTA004189,2025-03-26,CLI0040,PROD0011,VEN013,SUC008,Presencial,10,875100,690100
VTA004190,2025-08-26,CLI0044,PROD0012,VEN003,SUC004,Web,7,434400,278100
VTA004191,2026-05-13,CLI0025,PROD0017,VEN019,SUC007,Web,10,206400,145000
VTA004192,2026-03-16,CLI0007,PROD0050,VEN009,SUC009,Web,11,267900,209100
VTA004193,2025-04-14,CLI0036,PROD0023,VEN019,SUC006,Web,10,580200,399200
VTA004194,2026-05-20,CLI0088,PROD0042,VEN002,SUC001,Presencial,9,381900,285200
VTA004195,2025-09-30,CLI0081,PROD0025,VEN011,SUC003,Presencial,1,78800,61000
VTA004196,2026-04-03,CLI0038,PROD0026,VEN017,SUC008,Presencial,5,492500,377600
VTA004197,2025-02-11,CLI0036,PROD0048,VEN010,SUC002,Presencial,6,19800,13200
VTA004198,2026-05-20,CLI0009,PROD0005,VEN009,SUC002,Presencial,7,453300,311700
VTA004199,2025-03-04,CLI0082,PROD0021,VEN002,SUC006,Presencial,8,798100,652000
VTA004200,2025-11-20,CLI0033,PROD0050,VEN010,SUC005,Presencial,9,279200,208000
VTA004201,2026-04-14,CLI0026,PROD0002,VEN019,SUC003,Presencial,12,457200,237500
VTA004202,2025-07-29,CLI0090,PROD0021,VEN004,SUC002,Web,10,777100,646900
VTA004203,2026-02-17,CLI0039,PROD0045,VEN012,SUC009,Telefónico,9,123400,93700
VTA004204,2025-09-01,CLI0052,PROD0027,VEN020,SUC007,Presencial,10,99000,76500
VTA004205,2025-02-11,CLI0062,PROD0002,VEN006,SUC007,Web,9,425500,236600
VTA004206,2025-07-17,CLI0039,PROD0007,VEN015,SUC010,Presencial,3,624000,459800
VTA004207,2025-04-28,CLI0085,PROD0022,VEN006,SUC008,Web,11,507100,324000
VTA004208,2025-07-24,CLI0008,PROD0047,VEN015,SUC007,Telefónico,5,467500,350800
VTA004209,2025-06-21,CLI0077,PROD0003,VEN009,SUC008,Telefónico,7,88000,60300
VTA004210,2025-09-03,CLI0089,PROD0015,VEN020,SUC008,Telefónico,12,170000,110700
VTA004211,2025-02-05,CLI0099,PROD0035,VEN013,SUC004,Presencial,12,717500,443800
VTA004212,2025-03-23,CLI0008,PROD0039,VEN002,SUC002,Web,5,323200,217300
VTA004213,2026-07-18,CLI0032,PROD0036,VEN007,SUC005,Web,7,495300,314000
VTA004214,2025-03-20,CLI0034,PROD0039,VEN012,SUC001,Web,9,346300,214100
VTA004215,2025-05-18,CLI0002,PROD0002,VEN015,SUC004,Web,8,420300,247100
VTA004216,2025-04-28,CLI0024,PROD0046,VEN004,SUC008,Web,1,605700,356000
VTA004217,2025-01-14,CLI0034,PROD0001,VEN007,SUC009,Web,4,412700,243800
VTA004218,2025-07-31,CLI0003,PROD0007,VEN011,SUC002,Presencial,2,629200,461100
VTA004219,2026-02-18,CLI0025,PROD0030,VEN012,SUC006,Presencial,2,648500,455100
VTA004220,2025-04-22,CLI0010,PROD0005,VEN014,SUC005,Web,7,421700,305500
VTA004221,2026-02-06,CLI0036,PROD0003,VEN018,SUC006,Web,7,80300,62200
VTA004222,2025-06-09,CLI0063,PROD0011,VEN013,SUC010,Presencial,4,883600,671600
VTA004223,2025-04-16,CLI0036,PROD0029,VEN009,SUC001,Web,4,704600,418500
VTA004224,2025-10-03,CLI0091,PROD0010,VEN009,SUC007,Presencial,3,343100,228600
VTA004225,2026-06-16,CLI0063,PROD0007,VEN009,SUC004,Telefónico,8,577300,467000
VTA004226,2025-01-22,CLI0050,PROD0050,VEN020,SUC004,Telefónico,6,259700,204200
VTA004227,2026-06-28,CLI0060,PROD0002,VEN005,SUC002,Web,8,412200,246800
VTA004228,2025-07-04,CLI0028,PROD0009,VEN005,SUC008,Presencial,7,823800,477200
VTA004229,2025-07-11,CLI0007,PROD0004,VEN007,SUC004,Presencial,12,361800,299700
VTA004230,2025-02-10,CLI0032,PROD0008,VEN016,SUC009,Telefónico,4,653400,385000
VTA004231,2025-03-11,CLI0095,PROD0004,VEN008,SUC009,Web,12,387300,291100
VTA004232,2025-01-05,CLI0032,PROD0033,VEN014,SUC009,Presencial,8,248500,170900
VTA004233,2025-04-27,CLI0055,PROD0027,VEN013,SUC001,Presencial,2,102100,78400
VTA004234,2025-01-18,CLI0049,PROD0046,VEN017,SUC003,Presencial,3,593200,360400
VTA004235,2025-08-28,CLI0051,PROD0026,VEN002,SUC004,Presencial,3,516300,377100
VTA004236,2025-08-16,CLI0061,PROD0050,VEN014,SUC003,Web,10,278700,209100
VTA004237,2026-02-18,CLI0017,PROD0016,VEN007,SUC010,Presencial,8,137900,108800
VTA004238,2026-05-03,CLI0084,PROD0005,VEN015,SUC009,Web,6,479100,309400
VTA004239,2026-03-12,CLI0083,PROD0022,VEN018,SUC004,Presencial,7,512500,318200
VTA004240,2026-05-11,CLI0069,PROD0018,VEN003,SUC010,Web,10,197000,151700
VTA004241,2026-01-21,CLI0011,PROD0022,VEN005,SUC005,Presencial,6,535800,315400
VTA004242,2025-05-10,CLI0022,PROD0024,VEN001,SUC003,Presencial,7,766400,592700
VTA004243,2026-06-13,CLI0019,PROD0013,VEN012,SUC001,Presencial,1,520600,409200
VTA004244,2026-07-24,CLI0097,PROD0001,VEN003,SUC009,Web,11,397000,245600
VTA004245,2025-12-30,CLI0010,PROD0017,VEN020,SUC004,Web,4,202100,146500
VTA004246,2026-05-25,CLI0089,PROD0023,VEN017,SUC001,Presencial,8,621800,400300
VTA004247,2025-10-08,CLI0023,PROD0005,VEN012,SUC009,Presencial,9,426400,305500
VTA004248,2025-07-28,CLI0056,PROD0016,VEN015,SUC002,Presencial,2,133300,110100
VTA004249,2025-07-25,CLI0030,PROD0006,VEN007,SUC001,Presencial,8,290100,179000
VTA004250,2025-07-26,CLI0046,PROD0028,VEN010,SUC010,Presencial,2,467000,274900
VTA004251,2025-07-29,CLI0021,PROD0043,VEN019,SUC001,Web,5,475000,360400
VTA004252,2025-03-04,CLI0095,PROD0027,VEN010,SUC009,Telefónico,8,113200,76800
VTA004253,2026-07-25,CLI0052,PROD0002,VEN019,SUC001,Web,10,409700,242000
VTA004254,2026-03-26,CLI0020,PROD0029,VEN020,SUC002,Presencial,10,701800,416600
VTA004255,2026-01-31,CLI0077,PROD0042,VEN010,SUC008,Telefónico,2,404100,282100
VTA004256,2025-10-14,CLI0071,PROD0046,VEN008,SUC004,Presencial,4,603100,363000
VTA004257,2025-06-10,CLI0060,PROD0043,VEN001,SUC002,Presencial,11,497700,354400
VTA004258,2025-02-03,CLI0086,PROD0049,VEN020,SUC005,Presencial,8,346200,251600
VTA004259,2025-12-17,CLI0052,PROD0008,VEN007,SUC005,Telefónico,4,639800,390800
VTA004260,2025-12-28,CLI0046,PROD0046,VEN016,SUC003,Presencial,11,600000,362800
VTA004261,2025-05-24,CLI0044,PROD0001,VEN001,SUC005,Presencial,4,434600,246600
VTA004262,2025-07-14,CLI0073,PROD0048,VEN015,SUC005,Web,5,21400,13100
VTA004263,2026-06-23,CLI0080,PROD0047,VEN010,SUC009,Web,8,425200,362300
VTA004264,2026-02-15,CLI0096,PROD0015,VEN016,SUC003,Telefónico,6,170200,106500
VTA004265,2025-06-10,CLI0042,PROD0020,VEN014,SUC005,Presencial,9,544200,402400
VTA004266,2026-02-08,CLI0093,PROD0036,VEN020,SUC005,Web,3,506100,328000
VTA004267,2025-12-10,CLI0009,PROD0049,VEN013,SUC004,Presencial,6,330100,244900
VTA004268,2026-06-23,CLI0050,PROD0036,VEN011,SUC003,Web,12,490900,325600
VTA004269,2026-01-16,CLI0084,PROD0022,VEN019,SUC004,Web,10,459800,313400
VTA004270,2025-06-10,CLI0067,PROD0010,VEN016,SUC010,Presencial,7,344300,233800
VTA004271,2025-06-21,CLI0087,PROD0042,VEN009,SUC004,Web,8,403300,286800
VTA004272,2026-05-07,CLI0056,PROD0017,VEN016,SUC005,Presencial,12,214600,149600
VTA004273,2025-03-09,CLI0033,PROD0031,VEN015,SUC008,Presencial,12,267200,203500
VTA004274,2026-06-01,CLI0006,PROD0016,VEN020,SUC008,Web,12,148400,113200
VTA004275,2025-09-25,CLI0042,PROD0040,VEN018,SUC002,Presencial,5,221800,148600
VTA004276,2026-01-31,CLI0045,PROD0029,VEN017,SUC009,Presencial,1,697200,426100
VTA004277,2025-06-10,CLI0085,PROD0012,VEN001,SUC001,Presencial,9,447000,281500
VTA004278,2026-07-15,CLI0067,PROD0020,VEN007,SUC002,Presencial,12,511000,407800
VTA004279,2026-02-16,CLI0047,PROD0022,VEN020,SUC002,Presencial,11,501300,313800
VTA004280,2025-03-05,CLI0025,PROD0024,VEN017,SUC001,Presencial,1,773200,594000
VTA004281,2026-01-09,CLI0059,PROD0022,VEN008,SUC007,Telefónico,1,484000,322500
VTA004282,2025-05-28,CLI0063,PROD0003,VEN002,SUC004,Web,2,91500,60700
VTA004283,2025-03-20,CLI0091,PROD0046,VEN014,SUC007,Telefónico,1,521600,350300
VTA004284,2025-11-17,CLI0100,PROD0006,VEN007,SUC009,Web,10,259000,182500
VTA004285,2025-09-22,CLI0016,PROD0021,VEN006,SUC004,Telefónico,6,791900,671600
VTA004286,2025-08-30,CLI0035,PROD0007,VEN005,SUC002,Presencial,12,610900,451700
VTA004287,2025-09-19,CLI0002,PROD0032,VEN003,SUC009,Presencial,11,291000,186400
VTA004288,2026-02-10,CLI0056,PROD0029,VEN017,SUC003,Presencial,6,663200,419900
VTA004289,2026-02-14,CLI0029,PROD0007,VEN019,SUC006,Web,7,545300,467100
VTA004290,2026-03-13,CLI0049,PROD0030,VEN001,SUC004,Presencial,8,602000,442900
VTA004291,2026-04-13,CLI0077,PROD0032,VEN015,SUC006,Presencial,10,305800,184800
VTA004292,2025-07-25,CLI0075,PROD0030,VEN011,SUC003,Web,7,628100,458900
VTA004293,2025-08-22,CLI0003,PROD0014,VEN020,SUC008,Presencial,5,54400,43200
VTA004294,2025-08-03,CLI0038,PROD0050,VEN002,SUC008,Web,6,253800,200200
VTA004295,2026-02-27,CLI0003,PROD0045,VEN013,SUC006,Presencial,6,121400,91700
VTA004296,2026-02-02,CLI0091,PROD0042,VEN014,SUC008,Web,12,386500,283500
VTA004297,2026-03-06,CLI0074,PROD0021,VEN020,SUC010,Presencial,3,783000,656000
VTA004298,2025-10-20,CLI0088,PROD0017,VEN004,SUC002,Web,10,207000,147500
VTA004299,2025-11-24,CLI0048,PROD0019,VEN008,SUC003,Presencial,7,709200,464500
VTA004300,2025-08-26,CLI0081,PROD0041,VEN019,SUC005,Presencial,8,207000,138000
VTA004301,2025-07-25,CLI0028,PROD0026,VEN015,SUC002,Web,4,563200,378300
VTA004302,2025-03-24,CLI0037,PROD0010,VEN001,SUC008,Presencial,9,315100,230600
VTA004303,2025-04-20,CLI0065,PROD0002,VEN002,SUC006,Web,1,408700,244000
VTA004304,2026-07-10,CLI0031,PROD0018,VEN009,SUC008,Web,7,183300,151700
VTA004305,2025-04-19,CLI0019,PROD0009,VEN001,SUC006,Telefónico,5,837100,467700
VTA004306,2025-11-03,CLI0092,PROD0001,VEN017,SUC008,Web,4,390800,244600
VTA004307,2025-02-08,CLI0016,PROD0048,VEN016,SUC007,Web,6,19200,13000
VTA004308,2025-05-30,CLI0024,PROD0019,VEN002,SUC007,Presencial,7,687400,472400
VTA004309,2025-10-10,CLI0031,PROD0029,VEN020,SUC003,Web,5,708200,418300
VTA004310,2025-01-25,CLI0004,PROD0043,VEN010,SUC001,Telefónico,9,491300,355800
VTA004311,2026-03-13,CLI0090,PROD0026,VEN014,SUC006,Web,2,552500,381100
VTA004312,2026-06-07,CLI0016,PROD0013,VEN002,SUC010,Presencial,5,463300,390200
VTA004313,2025-03-12,CLI0054,PROD0016,VEN011,SUC005,Presencial,10,136900,110300
VTA004314,2025-05-07,CLI0072,PROD0031,VEN019,SUC010,Telefónico,12,253000,200000
VTA004315,2026-06-30,CLI0036,PROD0017,VEN007,SUC010,Web,7,220100,148900
VTA004316,2025-10-31,CLI0065,PROD0009,VEN019,SUC003,Presencial,8,841200,470600
VTA004317,2025-10-09,CLI0019,PROD0002,VEN004,SUC004,Web,8,460600,237600
VTA004318,2026-04-09,CLI0068,PROD0001,VEN002,SUC007,Web,5,427800,252600
VTA004319,2026-05-05,CLI0049,PROD0003,VEN018,SUC006,Web,2,88500,60600
VTA004320,2025-02-03,CLI0063,PROD0016,VEN014,SUC003,Web,7,145000,114000
VTA004321,2025-05-13,CLI0057,PROD0034,VEN007,SUC004,Presencial,7,517500,418500
VTA004322,2025-07-26,CLI0027,PROD0017,VEN008,SUC007,Web,6,227600,146500
VTA004323,2025-11-27,CLI0005,PROD0047,VEN002,SUC002,Web,3,454900,349700
VTA004324,2025-05-03,CLI0087,PROD0024,VEN013,SUC009,Presencial,5,702100,573400
VTA004325,2026-06-26,CLI0088,PROD0002,VEN005,SUC007,Web,6,420600,244100
VTA004326,2025-08-02,CLI0043,PROD0030,VEN008,SUC008,Web,7,610800,448400
VTA004327,2025-03-20,CLI0086,PROD0013,VEN005,SUC007,Web,7,534100,397600
VTA004328,2026-06-25,CLI0085,PROD0022,VEN017,SUC003,Web,6,494700,316600
VTA004329,2026-03-14,CLI0026,PROD0010,VEN001,SUC007,Web,5,302500,229700
VTA004330,2026-05-11,CLI0077,PROD0022,VEN015,SUC005,Web,1,492900,316300
VTA004331,2025-05-13,CLI0049,PROD0032,VEN014,SUC007,Web,3,312700,180900
VTA004332,2026-03-09,CLI0081,PROD0002,VEN015,SUC005,Presencial,4,440400,244000
VTA004333,2025-08-08,CLI0099,PROD0046,VEN002,SUC008,Presencial,12,579800,356900
VTA004334,2025-01-12,CLI0038,PROD0016,VEN007,SUC004,Presencial,4,144400,109100
VTA004335,2026-05-29,CLI0091,PROD0016,VEN007,SUC001,Presencial,1,137100,113500
VTA004336,2025-04-03,CLI0088,PROD0001,VEN020,SUC005,Presencial,12,394300,249000
VTA004337,2025-10-29,CLI0053,PROD0016,VEN020,SUC003,Presencial,8,149300,110400
VTA004338,2026-07-03,CLI0015,PROD0013,VEN012,SUC009,Telefónico,2,475900,400900
VTA004339,2025-05-30,CLI0098,PROD0007,VEN020,SUC005,Web,6,558200,459700
VTA004340,2025-04-28,CLI0050,PROD0039,VEN002,SUC007,Presencial,9,328800,210200
VTA004341,2025-01-05,CLI0033,PROD0032,VEN007,SUC006,Telefónico,6,306200,182800
VTA004342,2025-03-13,CLI0058,PROD0016,VEN012,SUC004,Presencial,8,144700,114000
VTA004343,2025-08-17,CLI0097,PROD0043,VEN011,SUC001,Presencial,10,451600,356700
VTA004344,2025-03-02,CLI0098,PROD0023,VEN002,SUC005,Web,8,564300,412500
VTA004345,2026-06-06,CLI0086,PROD0018,VEN013,SUC009,Web,6,201400,146700
VTA004346,2025-12-26,CLI0038,PROD0041,VEN008,SUC001,Telefónico,8,208600,136500
VTA004347,2025-10-30,CLI0088,PROD0011,VEN005,SUC007,Web,5,849700,684900
VTA004348,2025-12-29,CLI0013,PROD0041,VEN003,SUC010,Presencial,7,197500,136800
VTA004349,2026-02-18,CLI0032,PROD0037,VEN012,SUC003,Web,12,239500,164700
VTA004350,2025-07-09,CLI0018,PROD0050,VEN009,SUC005,Telefónico,2,269600,206700
VTA004351,2026-05-20,CLI0056,PROD0007,VEN014,SUC009,Presencial,10,585500,461100
VTA004352,2025-12-29,CLI0039,PROD0030,VEN012,SUC001,Web,9,659700,441500
VTA004353,2025-12-30,CLI0011,PROD0019,VEN013,SUC002,Web,7,725400,469700
VTA004354,2025-10-15,CLI0039,PROD0043,VEN003,SUC008,Web,9,443500,361700
VTA004355,2025-09-25,CLI0069,PROD0035,VEN004,SUC002,Presencial,9,779000,450700
VTA004356,2026-03-18,CLI0053,PROD0002,VEN015,SUC002,Presencial,10,430600,242100
VTA004357,2026-03-22,CLI0084,PROD0039,VEN007,SUC005,Presencial,8,352500,217400
VTA004358,2026-04-14,CLI0091,PROD0011,VEN005,SUC006,Presencial,2,801700,687200
VTA004359,2026-01-07,CLI0080,PROD0017,VEN014,SUC006,Telefónico,12,215200,151800
VTA004360,2025-11-05,CLI0077,PROD0016,VEN014,SUC010,Web,2,140000,109400
VTA004361,2025-10-02,CLI0035,PROD0021,VEN016,SUC002,Presencial,7,821100,678800
VTA004362,2025-10-08,CLI0039,PROD0001,VEN020,SUC002,Web,2,416700,247800
VTA004363,2026-07-13,CLI0013,PROD0025,VEN012,SUC001,Web,9,70800,59700
VTA004364,2026-04-07,CLI0057,PROD0028,VEN009,SUC006,Telefónico,3,470100,273900
VTA004365,2025-11-17,CLI0022,PROD0031,VEN018,SUC003,Presencial,2,259400,197000
VTA004366,2025-08-09,CLI0097,PROD0015,VEN009,SUC010,Presencial,7,186300,107800
VTA004367,2025-11-11,CLI0093,PROD0007,VEN013,SUC007,Presencial,2,572500,457400
VTA004368,2026-07-11,CLI0010,PROD0027,VEN009,SUC008,Web,10,114100,77700
VTA004369,2025-01-15,CLI0080,PROD0024,VEN016,SUC006,Web,8,712000,582700
VTA004370,2025-03-13,CLI0044,PROD0047,VEN010,SUC009,Presencial,7,421000,350800
VTA004371,2025-07-07,CLI0056,PROD0013,VEN002,SUC008,Presencial,1,517400,402800
VTA004372,2026-07-30,CLI0095,PROD0014,VEN006,SUC003,Web,8,62400,43700
VTA004373,2025-10-09,CLI0010,PROD0022,VEN017,SUC004,Web,7,461100,321500
VTA004374,2026-06-18,CLI0049,PROD0044,VEN020,SUC006,Presencial,3,811400,580300
